id,dom_ok,mltask_ok,causa_provavel
A15US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A15US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A15US4Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A15US5Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A15US6Ge,Nao,Sim,erro de DOMINIO (estagio 1)
A15US7Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A15US8Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A15US9Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A15US10Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A15US1Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A15US2Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A15US3Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A15US4Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A15US5Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A15US6Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A15US7Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A15US8Ll,Nao,Nao,erro de DOMINIO (estagio 1)
A15US9Ll,Nao,Sim,erro de DOMINIO (estagio 1)
A15US10Ll,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A15US1O1,Nao,Nao,erro de DOMINIO (estagio 1)
A15US2O1,Nao,Sim,erro de DOMINIO (estagio 1)
A15US3O1,Sim,Sim,dominio e task ok -> diferenca vem do MAPPING (estagio 3)
A15US4O1,Nao,Nao,erro de DOMINIO (estagio 1)
A15US5O1,Nao,Nao,erro de DOMINIO (estagio 1)
A15US6O1,Nao,Sim,erro de DOMINIO (estagio 1)
A15US7O1,Nao,Nao,erro de DOMINIO (estagio 1)
A15US8O1,Nao,Nao,erro de DOMINIO (estagio 1)
A15US9O1,Nao,Nao,erro de DOMINIO (estagio 1)
A15US10O1,Nao,Sim,erro de DOMINIO (estagio 1)
A16US1Ge,Sim,Nao,"dominio ok, erro/vazio de ML TASK (estagio 2)"
A16US2Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A16US3Ge,Nao,Nao,erro de DOMINIO (estagio 1)
A16US4Ge,Nao,Sim,erro de DOMINIO (estagio 1)
